read_name,chrom,start,end,strand,gff_start,gff_end,gff_strand,product,overlap_bp,sample
13_YCZ4B8_8,NC_014532.2,668410,669543,+,667718,669367,-,BCCT family transporter,957,YCZ4B8_8_m.S.00195.overlaps
20_YCZ4B8_8,NC_014532.2,668446,669544,-,667718,669367,-,BCCT family transporter,921,YCZ4B8_8_m.S.00195.overlaps
32_YCZ4B8_8,NC_014532.2,668447,669113,-,667718,669367,-,BCCT family transporter,666,YCZ4B8_8_m.S.00195.overlaps
29_YCZ4B8_8,NC_014532.2,668449,669269,-,667718,669367,-,BCCT family transporter,820,YCZ4B8_8_m.S.00195.overlaps
26_YCZ4B8_8,NC_014532.2,668450,669543,+,667718,669367,-,BCCT family transporter,917,YCZ4B8_8_m.S.00195.overlaps
17_YCZ4B8_8,NC_014532.2,668483,669543,-,667718,669367,-,BCCT family transporter,884,YCZ4B8_8_m.S.00195.overlaps
18_YCZ4B8_8,NC_014532.2,668710,669543,+,667718,669367,-,BCCT family transporter,657,YCZ4B8_8_m.S.00195.overlaps
14_YCZ4B8_8,NC_014532.2,668977,669541,+,667718,669367,-,BCCT family transporter,390,YCZ4B8_8_m.S.00195.overlaps
3_YCZ4B8_8,NC_014532.2,669057,669543,-,667718,669367,-,BCCT family transporter,310,YCZ4B8_8_m.S.00195.overlaps
30_YCZ4B8_8,NC_014532.2,669116,669543,+,667718,669367,-,BCCT family transporter,251,YCZ4B8_8_m.S.00195.overlaps
32_YCZ4B8_8,NC_014532.2,669218,669543,-,667718,669367,-,BCCT family transporter,149,YCZ4B8_8_m.S.00195.overlaps
37_YCZ4B8_8,NC_014532.2,669218,669543,-,667718,669367,-,BCCT family transporter,149,YCZ4B8_8_m.S.00195.overlaps
24_YCZ4B8_8,NC_014532.2,1607899,1608394,+,1606560,1608560,+,capsular polysaccharide biosynthesis protein,495,YCZ4B8_8_m.S.00195.overlaps
33_YCZ4B8_3,NC_014532.2,251857,252754,-,250740,252080,+,sodium-dependent transporter,223,YCZ4B8_3_m.S.00175.overlaps
33_YCZ4B8_3,NC_014532.2,251857,252754,-,252097,252645,+,gamma carbonic anhydrase family protein,549,YCZ4B8_3_m.S.00175.overlaps
33_YCZ4B8_3,NC_014532.2,252780,253021,-,252758,253429,+,metal-dependent hydrolase,241,YCZ4B8_3_m.S.00175.overlaps
44_YCZ4B8_3,NC_014532.2,302978,305363,-,302762,303379,+,single-stranded DNA-binding protein,401,YCZ4B8_3_m.S.00175.overlaps
44_YCZ4B8_3,NC_014532.2,302978,305363,-,303464,304630,-,arylamine N-acetyltransferase,1167,YCZ4B8_3_m.S.00175.overlaps
44_YCZ4B8_3,NC_014532.2,302978,305363,-,304874,305767,+,sugar nucleotide-binding protein,490,YCZ4B8_3_m.S.00175.overlaps
8_YCZ4B8_3,NC_014532.2,323853,324954,+,322980,325769,-,xanthine dehydrogenase family protein molybdopterin-binding subunit,1101,YCZ4B8_3_m.S.00175.overlaps
22_YCZ4B8_3,NC_014532.2,365316,366513,+,364296,365435,+,glutamate 5-kinase,119,YCZ4B8_3_m.S.00175.overlaps
22_YCZ4B8_3,NC_014532.2,365316,366513,+,365648,365914,+,30S ribosomal protein S20,267,YCZ4B8_3_m.S.00175.overlaps
22_YCZ4B8_3,NC_014532.2,365316,366513,+,366204,367727,+,murein biosynthesis integral membrane protein MurJ,310,YCZ4B8_3_m.S.00175.overlaps
21_YCZ4B8_3,NC_014532.2,365316,365989,-,364296,365435,+,glutamate 5-kinase,119,YCZ4B8_3_m.S.00175.overlaps
21_YCZ4B8_3,NC_014532.2,365316,365989,-,365648,365914,+,30S ribosomal protein S20,267,YCZ4B8_3_m.S.00175.overlaps
10_YCZ4B8_3,NC_014532.2,680132,681308,-,679711,680967,+,urate hydroxylase PuuD,835,YCZ4B8_3_m.S.00175.overlaps
10_YCZ4B8_3,NC_014532.2,680132,681308,-,681092,681832,+,GntR family transcriptional regulator,217,YCZ4B8_3_m.S.00175.overlaps
15_YCZ4B8_3,NC_014532.2,753694,755051,+,754779,755204,+,RidA family protein,273,YCZ4B8_3_m.S.00175.overlaps
15_YCZ4B8_3,NC_014532.2,753694,755051,+,752884,754782,+,ABC transporter ATP-binding protein,1088,YCZ4B8_3_m.S.00175.overlaps
23_YCZ4B8_3,NC_014532.2,1199306,1200160,-,1197905,1201426,+,mechanosensitive channel MscK,854,YCZ4B8_3_m.S.00175.overlaps
48_YCZ4B8_3,NC_014532.2,1202730,1203304,+,1202482,1203771,+,HlyD family secretion protein,574,YCZ4B8_3_m.S.00175.overlaps
30_YCZ4B8_3,NC_014532.2,1211227,1213283,+,1211591,1212301,+,tellurite resistance TerB family protein,711,YCZ4B8_3_m.S.00175.overlaps
30_YCZ4B8_3,NC_014532.2,1211227,1213283,+,1212345,1213385,+,histone deacetylase family protein,939,YCZ4B8_3_m.S.00175.overlaps
18_YCZ4B8_3,NC_014532.2,1315561,1316181,+,1315504,1315980,+,DUF523 domain-containing protein,419,YCZ4B8_3_m.S.00175.overlaps
6_YCZ4B8_3,NC_014532.2,1355385,1355990,+,1354390,1355424,+,DUF2333 family protein,39,YCZ4B8_3_m.S.00175.overlaps
6_YCZ4B8_3,NC_014532.2,1355385,1355990,+,1355502,1356032,-,inorganic diphosphatase,489,YCZ4B8_3_m.S.00175.overlaps
6_YCZ4B8_3,NC_014532.2,1356028,1357164,+,1355502,1356032,-,inorganic diphosphatase,4,YCZ4B8_3_m.S.00175.overlaps
6_YCZ4B8_3,NC_014532.2,1356028,1357164,+,1356246,1357970,+,bifunctional protein-serine/threonine kinase/phosphatase,919,YCZ4B8_3_m.S.00175.overlaps
27_YCZ4B8_3,NC_014532.2,1366554,1367666,+,1365780,1367081,+,glutamate-5-semialdehyde dehydrogenase,527,YCZ4B8_3_m.S.00175.overlaps
27_YCZ4B8_3,NC_014532.2,1366554,1367666,+,1367062,1367751,+,nicotinate-nucleotide adenylyltransferase,605,YCZ4B8_3_m.S.00175.overlaps
35_YCZ4B8_3,NC_014532.2,1565859,1566863,-,1564511,1566367,+,protein kinase domain-containing protein,508,YCZ4B8_3_m.S.00175.overlaps
35_YCZ4B8_3,NC_014532.2,1565859,1566863,-,1566462,1567871,+,FAD-binding oxidoreductase,402,YCZ4B8_3_m.S.00175.overlaps
14_YCZ4B8_3,NC_014532.2,2039228,2041114,+,2037985,2039580,+,5-guanidino-2-oxopentanoate decarboxylase,352,YCZ4B8_3_m.S.00175.overlaps
14_YCZ4B8_3,NC_014532.2,2039228,2041114,+,2039806,2040744,+,ABC transporter substrate-binding protein,939,YCZ4B8_3_m.S.00175.overlaps
14_YCZ4B8_3,NC_014532.2,2039228,2041114,+,2040741,2041487,+,class II aldolase/adducin family protein,374,YCZ4B8_3_m.S.00175.overlaps
20_YCZ4B8_3,NC_014532.2,2210754,2211487,-,2210045,2211229,+,NO-inducible flavohemoprotein,475,YCZ4B8_3_m.S.00175.overlaps
20_YCZ4B8_3,NC_014532.2,2210754,2211487,-,2211307,2212215,-,AraC family transcriptional regulator,181,YCZ4B8_3_m.S.00175.overlaps
16_YCZ4B8_3,NC_014532.2,2246264,2247355,+,2245601,2247364,-,type VI secretion system baseplate subunit TssF,1091,YCZ4B8_3_m.S.00175.overlaps
2_YCZ4B8_3,NC_014532.2,2381984,2382753,-,2381878,2382957,+,3-deoxy-7-phosphoheptulonate synthase,769,YCZ4B8_3_m.S.00175.overlaps
7_YCZ4B8_3,NC_014532.2,2600171,2600476,+,2599519,2601660,-,PhoX family phosphatase,305,YCZ4B8_3_m.S.00175.overlaps
7_YCZ4B8_3,NC_014532.2,2600587,2601969,+,2599519,2601660,-,PhoX family phosphatase,1073,YCZ4B8_3_m.S.00175.overlaps
12_YCZ4B8_3,NC_014532.2,2745510,2747469,+,2743429,2745594,+,TonB-dependent receptor,84,YCZ4B8_3_m.S.00175.overlaps
12_YCZ4B8_3,NC_014532.2,2745510,2747469,+,2745815,2747296,+,DHA2 family efflux MFS transporter permease subunit,1482,YCZ4B8_3_m.S.00175.overlaps
12_YCZ4B8_3,NC_014532.2,2745510,2747469,+,2747293,2748318,+,ABC transporter substrate-binding protein,177,YCZ4B8_3_m.S.00175.overlaps
45_YCZ4B8_3,NC_014532.2,3161517,3162967,-,3162486,3163463,-,1-phosphofructokinase,482,YCZ4B8_3_m.S.00175.overlaps
45_YCZ4B8_3,NC_014532.2,3161517,3162967,-,3160750,3162489,-,PTS fructose-like transporter subunit IIB,972,YCZ4B8_3_m.S.00175.overlaps
41_YCZ4B8_3,NC_014532.2,3193876,3194864,-,3193062,3196556,-,chromosome segregation protein SMC,988,YCZ4B8_3_m.S.00175.overlaps
34_YCZ4B8_3,NC_014532.2,3248257,3249675,-,3248436,3249704,-,malic enzyme-like NAD(P)-binding protein,1240,YCZ4B8_3_m.S.00175.overlaps
25_YCZ4B8_3,NC_014532.2,3345944,3346883,+,3344905,3346242,-,OmpP1/FadL family transporter,298,YCZ4B8_3_m.S.00175.overlaps
25_YCZ4B8_3,NC_014532.2,3345944,3346883,+,3346528,3346983,+,MerR family transcriptional regulator,356,YCZ4B8_3_m.S.00175.overlaps
26_YCZ4B8_3,NC_014532.2,3345956,3346900,-,3344905,3346242,-,OmpP1/FadL family transporter,286,YCZ4B8_3_m.S.00175.overlaps
26_YCZ4B8_3,NC_014532.2,3345956,3346900,-,3346528,3346983,+,MerR family transcriptional regulator,373,YCZ4B8_3_m.S.00175.overlaps
19_YCZ4B8_3,NC_014532.2,3390445,3391422,-,3388426,3391332,+,ribonucleoside-diphosphate reductase subunit alpha,887,YCZ4B8_3_m.S.00175.overlaps
3_YCZ4B8_15,NC_014532.2,667495,669574,+,666690,667610,-,DMT family transporter,115,YCZ4B8_15_m.S.00223.overlaps
3_YCZ4B8_15,NC_014532.2,667495,669574,+,667718,669367,-,BCCT family transporter,1650,YCZ4B8_15_m.S.00223.overlaps
3_YCZ4B8_15,NC_014532.2,667495,669574,+,669563,671095,-,choline-sulfatase,12,YCZ4B8_15_m.S.00223.overlaps
7_YCZ4B8_15,NC_014532.2,667495,669574,+,666690,667610,-,DMT family transporter,115,YCZ4B8_15_m.S.00223.overlaps
7_YCZ4B8_15,NC_014532.2,667495,669574,+,667718,669367,-,BCCT family transporter,1650,YCZ4B8_15_m.S.00223.overlaps
7_YCZ4B8_15,NC_014532.2,667495,669574,+,669563,671095,-,choline-sulfatase,12,YCZ4B8_15_m.S.00223.overlaps
2_YCZ4B8_15,NC_014532.2,667495,669574,-,666690,667610,-,DMT family transporter,115,YCZ4B8_15_m.S.00223.overlaps
2_YCZ4B8_15,NC_014532.2,667495,669574,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_15_m.S.00223.overlaps
2_YCZ4B8_15,NC_014532.2,667495,669574,-,669563,671095,-,choline-sulfatase,12,YCZ4B8_15_m.S.00223.overlaps
4_YCZ4B8_15,NC_014532.2,667495,668128,-,666690,667610,-,DMT family transporter,115,YCZ4B8_15_m.S.00223.overlaps
4_YCZ4B8_15,NC_014532.2,667495,668128,-,667718,669367,-,BCCT family transporter,411,YCZ4B8_15_m.S.00223.overlaps
10_YCZ4B8_15,NC_014532.2,667495,669574,-,666690,667610,-,DMT family transporter,115,YCZ4B8_15_m.S.00223.overlaps
10_YCZ4B8_15,NC_014532.2,667495,669574,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_15_m.S.00223.overlaps
10_YCZ4B8_15,NC_014532.2,667495,669574,-,669563,671095,-,choline-sulfatase,12,YCZ4B8_15_m.S.00223.overlaps
8_YCZ4B8_15,NC_014532.2,667516,668337,-,666690,667610,-,DMT family transporter,94,YCZ4B8_15_m.S.00223.overlaps
8_YCZ4B8_15,NC_014532.2,667516,668337,-,667718,669367,-,BCCT family transporter,620,YCZ4B8_15_m.S.00223.overlaps
4_YCZ4B8_15,NC_014532.2,668164,669529,-,667718,669367,-,BCCT family transporter,1203,YCZ4B8_15_m.S.00223.overlaps
8_YCZ4B8_15,NC_014532.2,668383,669574,-,667718,669367,-,BCCT family transporter,984,YCZ4B8_15_m.S.00223.overlaps
8_YCZ4B8_15,NC_014532.2,668383,669574,-,669563,671095,-,choline-sulfatase,12,YCZ4B8_15_m.S.00223.overlaps
1_YCZ4B8_15,NC_014532.2,668927,669438,+,667718,669367,-,BCCT family transporter,440,YCZ4B8_15_m.S.00223.overlaps
3_YCZ4B8_18,NC_014532.2,667495,669574,+,666690,667610,-,DMT family transporter,115,YCZ4B8_18_m.S.00235.overlaps
3_YCZ4B8_18,NC_014532.2,667495,669574,+,667718,669367,-,BCCT family transporter,1650,YCZ4B8_18_m.S.00235.overlaps
3_YCZ4B8_18,NC_014532.2,667495,669574,+,669563,671095,-,choline-sulfatase,12,YCZ4B8_18_m.S.00235.overlaps
7_YCZ4B8_18,NC_014532.2,667495,669574,+,666690,667610,-,DMT family transporter,115,YCZ4B8_18_m.S.00235.overlaps
7_YCZ4B8_18,NC_014532.2,667495,669574,+,667718,669367,-,BCCT family transporter,1650,YCZ4B8_18_m.S.00235.overlaps
7_YCZ4B8_18,NC_014532.2,667495,669574,+,669563,671095,-,choline-sulfatase,12,YCZ4B8_18_m.S.00235.overlaps
4_YCZ4B8_18,NC_014532.2,667495,668699,-,666690,667610,-,DMT family transporter,115,YCZ4B8_18_m.S.00235.overlaps
4_YCZ4B8_18,NC_014532.2,667495,668699,-,667718,669367,-,BCCT family transporter,982,YCZ4B8_18_m.S.00235.overlaps
9_YCZ4B8_18,NC_014532.2,667495,668544,-,666690,667610,-,DMT family transporter,115,YCZ4B8_18_m.S.00235.overlaps
9_YCZ4B8_18,NC_014532.2,667495,668544,-,667718,669367,-,BCCT family transporter,827,YCZ4B8_18_m.S.00235.overlaps
0_YCZ4B8_18,NC_014532.2,667499,667763,-,666690,667610,-,DMT family transporter,111,YCZ4B8_18_m.S.00235.overlaps
0_YCZ4B8_18,NC_014532.2,667499,667763,-,667718,669367,-,BCCT family transporter,46,YCZ4B8_18_m.S.00235.overlaps
2_YCZ4B8_18,NC_014532.2,667643,669568,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_18_m.S.00235.overlaps
2_YCZ4B8_18,NC_014532.2,667643,669568,-,669563,671095,-,choline-sulfatase,6,YCZ4B8_18_m.S.00235.overlaps
0_YCZ4B8_18,NC_014532.2,667803,669554,-,667718,669367,-,BCCT family transporter,1564,YCZ4B8_18_m.S.00235.overlaps
9_YCZ4B8_18,NC_014532.2,668567,669574,-,667718,669367,-,BCCT family transporter,800,YCZ4B8_18_m.S.00235.overlaps
9_YCZ4B8_18,NC_014532.2,668567,669574,-,669563,671095,-,choline-sulfatase,12,YCZ4B8_18_m.S.00235.overlaps
4_YCZ4B8_18,NC_014532.2,669189,669554,-,667718,669367,-,BCCT family transporter,178,YCZ4B8_18_m.S.00235.overlaps
3_YCZ4B8_12,NC_014532.2,667495,669574,+,666690,667610,-,DMT family transporter,115,YCZ4B8_12_m.S.00211.overlaps
3_YCZ4B8_12,NC_014532.2,667495,669574,+,667718,669367,-,BCCT family transporter,1650,YCZ4B8_12_m.S.00211.overlaps
3_YCZ4B8_12,NC_014532.2,667495,669574,+,669563,671095,-,choline-sulfatase,12,YCZ4B8_12_m.S.00211.overlaps
7_YCZ4B8_12,NC_014532.2,667495,669574,+,666690,667610,-,DMT family transporter,115,YCZ4B8_12_m.S.00211.overlaps
7_YCZ4B8_12,NC_014532.2,667495,669574,+,667718,669367,-,BCCT family transporter,1650,YCZ4B8_12_m.S.00211.overlaps
7_YCZ4B8_12,NC_014532.2,667495,669574,+,669563,671095,-,choline-sulfatase,12,YCZ4B8_12_m.S.00211.overlaps
0_YCZ4B8_12,NC_014532.2,667495,667841,-,666690,667610,-,DMT family transporter,115,YCZ4B8_12_m.S.00211.overlaps
0_YCZ4B8_12,NC_014532.2,667495,667841,-,667718,669367,-,BCCT family transporter,124,YCZ4B8_12_m.S.00211.overlaps
2_YCZ4B8_12,NC_014532.2,667495,668503,-,666690,667610,-,DMT family transporter,115,YCZ4B8_12_m.S.00211.overlaps
2_YCZ4B8_12,NC_014532.2,667495,668503,-,667718,669367,-,BCCT family transporter,786,YCZ4B8_12_m.S.00211.overlaps
8_YCZ4B8_12,NC_014532.2,667495,669186,-,666690,667610,-,DMT family transporter,115,YCZ4B8_12_m.S.00211.overlaps
8_YCZ4B8_12,NC_014532.2,667495,669186,-,667718,669367,-,BCCT family transporter,1469,YCZ4B8_12_m.S.00211.overlaps
10_YCZ4B8_12,NC_014532.2,667495,668916,-,666690,667610,-,DMT family transporter,115,YCZ4B8_12_m.S.00211.overlaps
10_YCZ4B8_12,NC_014532.2,667495,668916,-,667718,669367,-,BCCT family transporter,1199,YCZ4B8_12_m.S.00211.overlaps
12_YCZ4B8_12,NC_014532.2,667495,669369,-,666690,667610,-,DMT family transporter,115,YCZ4B8_12_m.S.00211.overlaps
12_YCZ4B8_12,NC_014532.2,667495,669369,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_12_m.S.00211.overlaps
16_YCZ4B8_12,NC_014532.2,667495,669574,-,666690,667610,-,DMT family transporter,115,YCZ4B8_12_m.S.00211.overlaps
16_YCZ4B8_12,NC_014532.2,667495,669574,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_12_m.S.00211.overlaps
16_YCZ4B8_12,NC_014532.2,667495,669574,-,669563,671095,-,choline-sulfatase,12,YCZ4B8_12_m.S.00211.overlaps
13_YCZ4B8_12,NC_014532.2,667514,668174,+,666690,667610,-,DMT family transporter,96,YCZ4B8_12_m.S.00211.overlaps
13_YCZ4B8_12,NC_014532.2,667514,668174,+,667718,669367,-,BCCT family transporter,457,YCZ4B8_12_m.S.00211.overlaps
11_YCZ4B8_12,NC_014532.2,667514,669554,-,666690,667610,-,DMT family transporter,96,YCZ4B8_12_m.S.00211.overlaps
11_YCZ4B8_12,NC_014532.2,667514,669554,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_12_m.S.00211.overlaps
14_YCZ4B8_12,NC_014532.2,667602,669574,-,666690,667610,-,DMT family transporter,8,YCZ4B8_12_m.S.00211.overlaps
14_YCZ4B8_12,NC_014532.2,667602,669574,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_12_m.S.00211.overlaps
14_YCZ4B8_12,NC_014532.2,667602,669574,-,669563,671095,-,choline-sulfatase,12,YCZ4B8_12_m.S.00211.overlaps
4_YCZ4B8_12,NC_014532.2,667668,669574,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_12_m.S.00211.overlaps
4_YCZ4B8_12,NC_014532.2,667668,669574,-,669563,671095,-,choline-sulfatase,12,YCZ4B8_12_m.S.00211.overlaps
15_YCZ4B8_12,NC_014532.2,667678,669528,-,667718,669367,-,BCCT family transporter,1650,YCZ4B8_12_m.S.00211.overlaps
17_YCZ4B8_12,NC_014532.2,667803,669499,+,667718,669367,-,BCCT family transporter,1564,YCZ4B8_12_m.S.00211.overlaps
0_YCZ4B8_12,NC_014532.2,667943,668480,-,667718,669367,-,BCCT family transporter,537,YCZ4B8_12_m.S.00211.overlaps
13_YCZ4B8_12,NC_014532.2,668261,669574,+,667718,669367,-,BCCT family transporter,1106,YCZ4B8_12_m.S.00211.overlaps
13_YCZ4B8_12,NC_014532.2,668261,669574,+,669563,671095,-,choline-sulfatase,12,YCZ4B8_12_m.S.00211.overlaps
2_YCZ4B8_12,NC_014532.2,668516,669546,-,667718,669367,-,BCCT family transporter,851,YCZ4B8_12_m.S.00211.overlaps
6_YCZ4B8_12,NC_014532.2,668635,669514,+,667718,669367,-,BCCT family transporter,732,YCZ4B8_12_m.S.00211.overlaps
10_YCZ4B8_12,NC_014532.2,668929,669546,-,667718,669367,-,BCCT family transporter,438,YCZ4B8_12_m.S.00211.overlaps
7_YCZ4B8_2,NC_014532.2,257058,258047,+,256703,257476,-,FCD domain-containing protein,418,YCZ4B8_2_m.S.00171.overlaps
7_YCZ4B8_2,NC_014532.2,257058,258047,+,257783,258937,+,FMN-dependent L-lactate dehydrogenase LldD,265,YCZ4B8_2_m.S.00171.overlaps
18_YCZ4B8_2,NC_014532.2,264062,265244,+,265061,266044,+,biotin--[acetyl-CoA-carboxylase] ligase,184,YCZ4B8_2_m.S.00171.overlaps
60_YCZ4B8_2,NC_014532.2,464064,464765,+,463853,464377,-,YgjV family protein,313,YCZ4B8_2_m.S.00171.overlaps
60_YCZ4B8_2,NC_014532.2,464064,464765,+,464438,466087,-,acyl-CoA dehydrogenase family protein,328,YCZ4B8_2_m.S.00171.overlaps
90_YCZ4B8_2,NC_014532.2,498760,499266,+,498685,499608,-,LysR family transcriptional regulator,506,YCZ4B8_2_m.S.00171.overlaps
2_YCZ4B8_2,NC_014532.2,529530,529952,-,528150,529904,+,type I secretion system permease/ATPase,374,YCZ4B8_2_m.S.00171.overlaps
69_YCZ4B8_2,NC_014532.2,576002,576462,+,575940,577274,-,TRAP transporter large permease,460,YCZ4B8_2_m.S.00171.overlaps
95_YCZ4B8_2,NC_014532.2,590776,592509,+,590864,591811,-,LysR family transcriptional regulator,948,YCZ4B8_2_m.S.00171.overlaps
95_YCZ4B8_2,NC_014532.2,590776,592509,+,591971,593470,+,CoA-acylating methylmalonate-semialdehyde dehydrogenase,539,YCZ4B8_2_m.S.00171.overlaps
55_YCZ4B8_2,NC_014532.2,614973,615866,-,614523,615416,+,LysR substrate-binding domain-containing protein,443,YCZ4B8_2_m.S.00171.overlaps
55_YCZ4B8_2,NC_014532.2,614973,615866,-,615480,616439,+,LysR family transcriptional regulator,387,YCZ4B8_2_m.S.00171.overlaps
5_YCZ4B8_2,NC_014532.2,719057,720326,-,718404,719906,-,tripartite tricarboxylate transporter permease,849,YCZ4B8_2_m.S.00171.overlaps
5_YCZ4B8_2,NC_014532.2,719057,720326,-,719920,720366,-,tripartite tricarboxylate transporter TctB family protein,407,YCZ4B8_2_m.S.00171.overlaps
71_YCZ4B8_2,NC_014532.2,720329,721223,-,719920,720366,-,tripartite tricarboxylate transporter TctB family protein,37,YCZ4B8_2_m.S.00171.overlaps
71_YCZ4B8_2,NC_014532.2,720329,721223,-,720363,721349,-,tripartite tricarboxylate transporter substrate binding protein,861,YCZ4B8_2_m.S.00171.overlaps
96_YCZ4B8_2,NC_014532.2,828164,828791,-,827990,828637,+,NUDIX domain-containing protein,473,YCZ4B8_2_m.S.00171.overlaps
96_YCZ4B8_2,NC_014532.2,828164,828791,-,828639,829085,+,DUF1249 domain-containing protein,153,YCZ4B8_2_m.S.00171.overlaps
92_YCZ4B8_2,NC_014532.2,869827,871273,-,870284,871864,+,BCCT family transporter,990,YCZ4B8_2_m.S.00171.overlaps
74_YCZ4B8_2,NC_014532.2,896612,897221,-,896747,897205,+,nucleoside deaminase,459,YCZ4B8_2_m.S.00171.overlaps
53_YCZ4B8_2,NC_014532.2,1053574,1054014,+,1053542,1054996,-,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,440,YCZ4B8_2_m.S.00171.overlaps
33_YCZ4B8_2,NC_014532.2,1251037,1251730,+,1250965,1252560,-,hypothetical protein,693,YCZ4B8_2_m.S.00171.overlaps
4_YCZ4B8_2,NC_014532.2,1251850,1252989,-,1250965,1252560,-,hypothetical protein,710,YCZ4B8_2_m.S.00171.overlaps
4_YCZ4B8_2,NC_014532.2,1251850,1252989,-,1252560,1253150,-,terminase small subunit,430,YCZ4B8_2_m.S.00171.overlaps
103_YCZ4B8_2,NC_014532.2,1327811,1328205,+,1328017,1328343,-,hypothetical protein,189,YCZ4B8_2_m.S.00171.overlaps
8_YCZ4B8_2,NC_014532.2,1656197,1657207,+,1655218,1656240,-,imelysin family protein,43,YCZ4B8_2_m.S.00171.overlaps
8_YCZ4B8_2,NC_014532.2,1656197,1657207,+,1656252,1657661,-,di-heme oxidoredictase family protein,956,YCZ4B8_2_m.S.00171.overlaps
102_YCZ4B8_2,NC_014532.2,1705534,1705746,-,1705368,1706024,+,TetR/AcrR family transcriptional regulator,212,YCZ4B8_2_m.S.00171.overlaps
88_YCZ4B8_2,NC_014532.2,1732350,1732687,+,1731274,1732416,+,ABC transporter ATP-binding protein,66,YCZ4B8_2_m.S.00171.overlaps
88_YCZ4B8_2,NC_014532.2,1732350,1732687,+,1732426,1733103,+,HAD family phosphatase,262,YCZ4B8_2_m.S.00171.overlaps
44_YCZ4B8_2,NC_014532.2,1763802,1765209,-,1763204,1764223,+,phenylalanine--tRNA ligase subunit alpha,421,YCZ4B8_2_m.S.00171.overlaps
44_YCZ4B8_2,NC_014532.2,1763802,1765209,-,1764391,1766769,+,phenylalanine--tRNA ligase subunit beta,819,YCZ4B8_2_m.S.00171.overlaps
85_YCZ4B8_2,NC_014532.2,1815303,1815702,+,1815286,1815825,+,peptidoglycan-associated lipoprotein Pal,399,YCZ4B8_2_m.S.00171.overlaps
57_YCZ4B8_2,NC_014532.2,1948974,1949395,-,1947996,1949411,-,arginine-ornithine antiporter,421,YCZ4B8_2_m.S.00171.overlaps
78_YCZ4B8_2,NC_014532.2,2341924,2342350,+,2341712,2342341,-,riboflavin synthase,417,YCZ4B8_2_m.S.00171.overlaps
64_YCZ4B8_2,NC_014532.2,2462966,2464355,+,2462519,2464009,-,ATP-binding protein,1043,YCZ4B8_2_m.S.00171.overlaps
64_YCZ4B8_2,NC_014532.2,2462966,2464355,+,2464006,2464731,-,response regulator,350,YCZ4B8_2_m.S.00171.overlaps
30_YCZ4B8_2,NC_014532.2,2619312,2619600,+,2619173,2620186,+,CmpA/NrtA family ABC transporter substrate-binding protein,288,YCZ4B8_2_m.S.00171.overlaps
106_YCZ4B8_2,NC_014532.2,2643035,2643477,+,2642829,2643965,+,MFS transporter,442,YCZ4B8_2_m.S.00171.overlaps
105_YCZ4B8_2,NC_014532.2,2643035,2643474,-,2642829,2643965,+,MFS transporter,439,YCZ4B8_2_m.S.00171.overlaps
40_YCZ4B8_2,NC_014532.2,3035622,3036317,-,3034584,3036044,+,M48 family metalloprotease,422,YCZ4B8_2_m.S.00171.overlaps
40_YCZ4B8_2,NC_014532.2,3035622,3036317,-,3036128,3038563,-,endopeptidase La,190,YCZ4B8_2_m.S.00171.overlaps
72_YCZ4B8_2,NC_014532.2,3077762,3078561,+,3077595,3078392,-,hypothetical protein,630,YCZ4B8_2_m.S.00171.overlaps
72_YCZ4B8_2,NC_014532.2,3077762,3078561,+,3078438,3079166,-,C39 family peptidase,124,YCZ4B8_2_m.S.00171.overlaps
50_YCZ4B8_2,NC_014532.2,3214882,3215284,-,3214597,3215778,-,efflux RND transporter periplasmic adaptor subunit,402,YCZ4B8_2_m.S.00171.overlaps
50_YCZ4B8_2,NC_014532.2,3215340,3215561,-,3214597,3215778,-,efflux RND transporter periplasmic adaptor subunit,221,YCZ4B8_2_m.S.00171.overlaps
73_YCZ4B8_2,NC_014532.2,3413074,3413493,-,3412812,3413342,-,TIGR02281 family clan AA aspartic protease,268,YCZ4B8_2_m.S.00171.overlaps
73_YCZ4B8_2,NC_014532.2,3413074,3413493,-,3413458,3414069,+,flavin reductase family protein,36,YCZ4B8_2_m.S.00171.overlaps
81_YCZ4B8_2,NC_014532.2,3540304,3541653,-,3539623,3540351,+,metal ABC transporter ATP-binding protein,47,YCZ4B8_2_m.S.00171.overlaps
81_YCZ4B8_2,NC_014532.2,3540304,3541653,-,3540348,3541163,+,metal ABC transporter permease,816,YCZ4B8_2_m.S.00171.overlaps
81_YCZ4B8_2,NC_014532.2,3540304,3541653,-,3541327,3542100,-,imidazole glycerol phosphate synthase subunit HisF,327,YCZ4B8_2_m.S.00171.overlaps
54_YCZ4B8_2,NC_014532.2,3557109,3557502,+,3555571,3557484,+,ParB family protein,375,YCZ4B8_2_m.S.00171.overlaps
